(0.05620794447967241, 0.07067160041929993)
(-0.0418995685002109, -0.052681335177785685)
(-0.09538766656293837, -0.11993320728359586)
(-0.1010282931831498, -0.12702530279266064)
(-0.08366635042207383, -0.10519571459704072)
(-0.07232215328287066, -0.09093238270114704)
(-0.06416834313427208, -0.08068040109870667)
(-0.05476092270515442, -0.06885222514070839)
(-0.05117218231709388, -0.06434001554006484)
(-0.046998097502861894, -0.059091838314613135)
(-0.025657328708459468, -0.03225957645483086)
(-0.020784846639843133, -0.026133287564690244)
(-0.03258854833781762, -0.040974365593607474)
(-0.03668038485571053, -0.04611913005796549)
(-0.041244576668305215, -0.0518577981946981)
(-0.0463793518922117, -0.05831387457724714)
(-0.03814450815651098, -0.047960007496850955)
(-0.028692782430119468, -0.03607612542302901)
(-0.040969269167464205, -0.05151164745262803)
(-0.05005249582524139, -0.06293220678492162)
(-0.057858575612177235, -0.07274697864058012)
(-0.06903556894836299, -0.0868000811736173)
(-0.06849467531139845, -0.08612000259513941)
(-0.05404457828442759, -0.06795154807214009)
(-0.06173054192518926, -0.07761529500836932)
(-0.07474793400483033, -0.09398237514392661)
(-0.09479333831203589, -0.11918594407988854)
(-0.1250862163354185, -0.15727390817530795)
(-0.20204823816008216, -0.2540401091848662)
(0.5681274563513011, 0.7143203145778233)
(0.6516328630160733, 0.8193136707180426)
(0.6839573267614961, 0.8599559964022853)
(0.481075467661103, 0.6048677555602273)
(0.29014285183546173, 0.3648035856719058)
(0.08252262879004743, 0.10375768588210146)
(-0.06302356363764217, -0.07924104230515933)
(-0.16541895485976793, -0.20798523034151462)
(-0.19877999496522925, -0.24993086841333662)
(-0.20185067948216145, -0.25379171390774613)
(-0.15993699865723396, -0.20109263496468685)
(-0.10606450088622345, -0.1333574478606757)
(-0.06846979916074003, -0.08608872521263455)
(-0.037863517042221774, -0.04760671061089915)
(-0.02174008232704905, -0.027334328368039423)
(-0.02662698060072426, -0.03347874309951644)
(-0.036842108328857974, -0.04632246887027219)
(-0.027913629258937603, -0.03509647740193638)
(-0.024719952598689813, -0.03108099092772274)
(-0.030558048103169606, -0.038421368814188936)
(-0.04658474378650236, -0.05857211874570134)
(-0.06513964204828608, -0.0819016385834491)
(-0.11854718559220352, -0.1490522275553889)
(1.541409994272298, 1.938051857365522)
(1.624662851031439, 2.042727676435458)
(1.6343964227741123, 2.0549659302840686)
(1.23476621616984, 1.5525012602438162)
(0.8480506772798649, 1.0662745125240096)
(0.5263005106318985, 0.6617302897689568)
(0.1065649628986252, 0.13398669078519299)
(-0.19863621061372327, -0.24975008489011327)
(-0.3356340982233243, -0.42200082383921905)
(-0.35584378662224475, -0.44741095111479656)
(-0.32073318411600854, -0.4032655461587593)
(-0.233998233404118, -0.2942116066161879)
(-0.14836920137225476, -0.18654816522783021)
(-0.04915717387512884, -0.06180649696417082)
(0.007452032109086407, 0.009369619195300929)
(0.04660794877469505, 0.05860129493544585)
(0.06254972732102808, 0.07864527650831518)
(0.06950918240425435, 0.08739556676231487)
(0.07133515025303953, 0.08969140005389706)
(0.07181955092284274, 0.09030044866608308)
(0.06700853729067534, 0.0842514455194318)
(0.0708350900656234, 0.08906266235359822)
(0.08809440169654541, 0.1107632099609532)
(0.10062114113895815, 0.12651338073531837)
(0.12518765926417363, 0.1574014548093774)
(0.20473897154027326, 0.25742323297706443)
(-0.2494582529784453, -0.31364986104704595)
(-0.30999599875540906, -0.38976542477099585)
(-0.349713426560972, -0.4397031019719874)
(-0.305242773606441, -0.3837890804741087)
(-0.21470666672033076, -0.2699558558542658)
(-0.130536901965012, -0.16412718630870707)
(-0.03672381206907316, -0.046173732137769305)
(0.014328055798990848, 0.01801500915191653)
(0.04273038246732842, 0.05372593756007236)
(0.062042776138038734, 0.0780078745935508)
(0.07106660293430007, 0.08935374905136853)
(0.0693099602962008, 0.08714508001448258)
(0.06910275865711246, 0.08688456041036913)
(0.06401302248269511, 0.08048511270795111)
(0.056445024364940026, 0.07096968666091913)
(0.06499707965874364, 0.08172239146239119)
(0.07581155620841262, 0.0953196929210577)
(0.0816811464292739, 0.10269966987189168)
(0.08217785038302931, 0.10332418769889003)
(0.09341558214199609, 0.11745365811167474)
(0.11041387511521239, 0.13882602068308642)
(0.1570529074279079, 0.19746639769843258)
(-1.5934516325940555, -2.0034850608510375)
(-1.6733964057962598, -2.1040015469040187)
(-1.6536670150204642, -2.0791953093813587)
(-1.3370018077880637, -1.6810445283949367)
(-0.9239035521675029, -1.1616461564141891)
(-0.6123255395213332, -0.7698916275302321)
(-0.18904832627477483, -0.23769500731805082)
(0.1455770951458757, 0.18303758291805972)
(0.3166992006841136, 0.39819352177081785)
(0.37236490471815764, 0.46818335023671553)
(0.3436215080058092, 0.432043586259345)
(0.2640191076765718, 0.33195757385375835)
(0.16839339440749515, 0.21172506472141023)
(0.07191468477672558, 0.09042006274857968)
(-0.018795009037361473, -0.0236314168906481)
(-0.06600272794155436, -0.08298681723463869)
(-0.07290732467105085, -0.09166813276112715)
(-0.06591654407817388, -0.08287845619045178)
(-0.06521754117825482, -0.08199958303306605)
(-0.06464223942626177, -0.08127624230403298)
(-0.07040867056339076, -0.08852651485787046)
(-0.08529525655615376, -0.1072437774553058)
(-0.0956121916411133, -0.12021550806430895)
(-0.09175292627073521, -0.11536316089715648)
(-0.10539266698163982, -0.13251273493455112)
(-0.1545120918799271, -0.19427176920226008)
(0.22309039797248673, 0.28049692278990934)
(0.26529044771849575, 0.333556060264739)
(0.2988367108935667, 0.37573458375667484)
(0.2615339629636147, 0.32883294163736854)
(0.1901877483023343, 0.23912763003688645)
(0.11228069164742985, 0.14117321400677624)
(0.031501293128486506, 0.039607333469964534)
(-0.03123577868694664, -0.039273495776881044)
(-0.043769912332496164, -0.05503296346068384)
(-0.03312176791462571, -0.04164479539168624)
(-0.037395017847053055, -0.0470176553052083)
(-0.04610220632796504, -0.05796541279385092)
(-0.05325432231426638, -0.06695794023486368)
(-0.06974250217502574, -0.08768892532154562)
(-0.07923416695613755, -0.09962302372941868)
(-0.07641975681495611, -0.09608439817114849)
(-0.08512096586406707, -0.10702463757637981)
(-0.10828241831385546, -0.13614608878429632)
(-0.13152791498404084, -0.1653732108118173)
(-0.16007007253495895, -0.20125995195163393)
(-0.22002313808693705, -0.2766403831669009)
(1.599165006199386, 2.0106686228940887)
(1.7028598564484991, 2.1410466520176183)
(1.8113132613164498, 2.277407726308678)
(1.8243240221735393, 2.2937664688486374)
(1.3922226440145204, 1.7504750138670948)
(0.9467978181569555, 1.1904316676595774)
(0.5900309983612656, 0.7418601647364672)
(0.16426428042910998, 0.2065334304094365)
(-0.15834835302050546, -0.19909519259802383)
(-0.39144171016704477, -0.4921690765328986)
(-0.44420504162196167, -0.5585096821517629)
(-0.39945109840215914, -0.5022394729901067)
(-0.2663277801404723, -0.33486032326717674)
(-0.13033599472921892, -0.16387458080923983)
(0.02287264961529912, 0.028758332458281972)
(0.10730797290694423, 0.1349208951383597)
(0.14110573067948234, 0.1774156288362433)
(0.14292362090986813, 0.1797013059439417)
(0.12178413244015013, 0.15312211867726275)
(0.09419616028301475, 0.1184350977816143)
(0.05970517930292486, 0.07506875787256247)
(0.03285964525071211, 0.04131522226218595)
(0.012927275593589197, 0.016253774510304395)
(0.0068769812740596585, 0.00864659395020426)
(0.006462594827677149, 0.008125575904996978)
(0.0024489597019441657, 0.0030791359317784224)
(-0.002213263464143787, -0.002782789383397087)
(-0.005004757957539586, -0.006292602546575293)
(-0.004093168243783276, -0.005146438875348556)
(-0.000762335041963847, -0.0009585021827436383)
(0.0066907799097987285, 0.008412478496696863)
(0.01100838052750656, 0.013841101593474962)
(0.011267188227284161, 0.014166506738840762)
(0.009628633559183142, 0.012106312546699603)
(0.008203688521175272, 0.010314694879877156)
(0.008960359123827274, 0.011266075026841833)
(0.007022202022376262, 0.008829183489683583)
(0.0028201808645152786, 0.003545881227506173)
(-0.0013271427607348097, -0.0016686485114205995)
(-0.0016109221768252006, -0.002025451196286887)
(0.0072731194144023004, 0.009144667961348083)
(0.014695260045063708, 0.01847670388192247)
(0.016432113732915882, 0.020660491795730054)
(0.017166903148376378, 0.021584360199786982)
(0.0217648552478513, 0.027365475957163394)
(0.026425283881190715, 0.033225144963154894)
(2.966961667641395, 3.7304322614174787)
(2.9779990747232272, 3.7443098587958086)
(2.941919307111268, 3.698945899243512)
(2.5447197553055654, 3.199537349939785)
(2.1546329646752205, 2.709071846326771)
(1.743135925787278, 2.191686722653889)
(1.34650758493611, 1.6929963706211648)
(0.9996285331896281, 1.2568569962713576)
(0.5908882918409125, 0.7429380604467006)
(0.2164439899777924, 0.2721402341692367)
(-0.15566227135731442, -0.1957179175214855)
(-0.36766681644684807, -0.4622763308621738)
(-0.4174074887610822, -0.5248164744472178)
(-0.3720918529723961, -0.4678400357097588)
(-0.27747897522071413, -0.3488809890325566)
(-0.14297736915689088, -0.1797688849075917)
(-0.029454511581814165, -0.03703386580536532)
(0.033531497490151344, 0.042159958241165446)
(0.062173116683532606, 0.07817175489614586)
(0.0659404282762302, 0.08290848636709314)
(0.08567128685283912, 0.1077165693910171)
(0.0879062313036781, 0.11052661880042303)
(0.08352295659029697, 0.10501542208366493)
(0.06377667217649131, 0.08018794378363553)
(0.0469511277982222, 0.05903278217532824)
(0.030603907386597223, 0.03847902879417778)
(0.035734377830028564, 0.044929692672703615)
(0.05005601351882542, 0.06293662966566685)
(0.05818518794225662, 0.0731576361783546)
(0.06441267924875714, 0.08098761077183636)
(0.06416172783808749, 0.0806720835277131)
(0.06421512338079455, 0.08073921902774422)
(0.06422973463664602, 0.0807575901111332)
(0.0846894433729107, 0.10648207396994919)
(0.1247725799280547, 0.15687956557724023)
(-1.7326728026728468, -2.178531186319547)
(-1.8035947635450518, -2.26770307342754)
(-1.7820959002907952, -2.240672035601144)
(-1.4606001538770608, -1.8364477015255058)
(-1.064493195537029, -1.338412896263505)
(-0.731356778792188, -0.9195524674174863)
(-0.29056517508968105, -0.3653345828564899)
(0.07731966699567909, 0.09721587688459467)
(0.30763260947579296, 0.38679387858921566)
(0.40338311971593105, 0.5071832979546996)
(0.4036386612143601, 0.5075045964265564)
(0.33143645609528094, 0.4167230274365489)
(0.22041036120821514, 0.2771272481101649)
(0.11135092013916115, 0.14000418992802918)
(0.005693017649683279, 0.007157968010446335)
(-0.05324365327375998, -0.06694452579364003)
(-0.06609702982405825, -0.08310538525951128)
(-0.07076092954446707, -0.08896941854675626)
(-0.07905330175739932, -0.09939561756516002)
(-0.08010536862300668, -0.10071840653794442)
(-0.08423563938525964, -0.1059114953020963)
(-0.09049833080906297, -0.1137857278496407)
(-0.07827439792380371, -0.09841628304221127)
(-0.07795107262902523, -0.09800975837297522)
(-0.08402336591798303, -0.1056445987664221)
(-0.1074912724355219, -0.13515136204407216)
(-0.15316997593593987, -0.19258429454742476)
(0.18830467338155463, 0.23675999465023623)
(0.2483571065365061, 0.3122653631425548)
(0.2936676004513474, 0.36923533687836446)
(0.25036268087574975, 0.31478701999420305)
(0.1723808060234982, 0.21673853324515877)
(0.09652171727421892, 0.12135907651729155)
(0.014268912621630462, 0.017940647012602704)
(-0.0124062019374238, -0.01559861607036425)
(-0.020744441539159632, -0.026082485259841)
(-0.03493622491374295, -0.04392615581514009)
(-0.04032923017637328, -0.05070691103591904)
(-0.04792780442300793, -0.060260781185160206)
(-0.060518851989711485, -0.07609180811083402)
(-0.05819228498559701, -0.07316655946163339)
(-0.044910854053140735, -0.05646749692618465)
(-0.04929298416240988, -0.06197725450466454)
(-0.061429364411812105, -0.07723661727735273)
(-0.07239284827504538, -0.09102126921505299)
(-0.08768110377395949, -0.11024356054289482)
(-0.11060686540002172, -0.13906867200967574)
(-0.13704706370095565, -0.17231256923147195)
(-0.17079241744827972, -0.21474141408811473)
(1.6113483534668922, 2.0259870384282155)
(1.7003225101150272, 2.1378563854482837)
(1.7087080747828438, 2.148399757581532)
(1.319926259518229, 1.6595750308810642)
(1.024634610697822, 1.2882977389292256)
(0.5943318022629973, 0.7472676689182804)
(0.18449453603206478, 0.23196941732529633)
(-0.1182893190254294, -0.14872800571918304)
(-0.32703628720856814, -0.41119058926934876)
(-0.3955352619630184, -0.49731599765764073)
(-0.38588796195354674, -0.4851862153340573)
(-0.30675417358223606, -0.38568940001348917)
(-0.18632079579123317, -0.23426561764282391)
(-0.04977754251053468, -0.06258650136959652)
(0.034262845102537694, 0.043079499183440416)
(0.08658637233619368, 0.10886712837743447)
(0.09318383881192996, 0.11716228164925678)
(0.09121402670251744, 0.1146855895092721)
(0.07584284187874506, 0.09535902914680038)
(0.07550827713263349, 0.09493837284508963)
(0.08250562602567672, 0.10373630789753446)
(0.08432701778648617, 0.10602638756364789)
(0.09309956354747526, 0.11705632033240188)
(0.07684366954462195, 0.09661739384143907)
(0.08991121752818637, 0.11304753620127006)
(0.12212487110977437, 0.15355053760149143)
(0.2128296028200438, 0.2675957782682486)
(-0.24772783909086196, -0.3114741700489963)
(-0.3317667342954174, -0.4171382941609119)
(-0.392846770793781, -0.49393569305120066)
(-0.3282373306503521, -0.41270069007431015)
(-0.23513418959060273, -0.2956398716496853)
(-0.10781158333441987, -0.13555409664087015)
(0.0018105360787033222, 0.00227643055591762)
(0.05410988266399196, 0.06803365683916453)
(0.070087172860469, 0.08812228806383024)
(0.07564177749774471, 0.09510622606488463)
(0.07047180999211566, 0.08860590158013643)
(0.07125185820427114, 0.08958667495777131)
(0.08505561470899999, 0.10694246999739083)
(0.08606011436110544, 0.10820545156862758)
(0.07704419178836176, 0.09686951528113852)
(0.06787175136263059, 0.08533678533276726)
(0.05963999635563278, 0.07498680178525449)
(0.0566677582362674, 0.07124973531418353)
(0.06708728246521005, 0.08435045372122926)
(0.09970261607848387, 0.12535849708586508)
(0.12464205113526303, 0.15671544858679018)
(-1.5382855305778547, -1.9341233940178153)
(-1.6206117764389711, -2.037634162920279)
(-1.6382408208830643, -2.0597995844858654)
(-1.2744381976499806, -1.6023817966868508)
(-0.8947181931794023, -1.1249507026381342)
(-0.5479440489678636, -0.6889432310550822)
(-0.12766550023101816, -0.1605169038501218)
(0.14408338655812597, 0.18115950718635418)
(0.3224166894956551, 0.4053822579616104)
(0.38093462797847905, 0.4789582693974126)
(0.36188420331979276, 0.4550057123032183)
(0.25944210806626933, 0.3262028021649348)
(0.1575387830809789, 0.19807730084255518)
(0.045737122307336495, 0.05750638387428846)
(-0.014478215068636207, -0.018203808013036036)
(-0.04307174769813427, -0.05415514427474377)
(-0.05217303662044022, -0.06559841372663452)
(-0.05806687839614434, -0.07300888274063265)
(-0.07056335837390543, -0.08872100756233829)
(-0.08240766202187386, -0.10361313539947709)
(-0.07880397536526568, -0.09908213349592446)
(-0.06989565210552906, -0.0878814844124885)
(-0.07890357268577798, -0.09920735960236256)
(-0.0868262995054473, -0.10916879457768769)
(-0.12006344584071768, -0.15095865803255062)
(-0.16773779392269608, -0.21090076246440145)
(-0.14525407314040162, -0.1826314395817603)
(-0.09272743043621348, -0.11658842842165261)
(-0.04844196662993902, -0.060907249693754766)
(-0.02065050964976952, -0.025964382436208862)
(-0.009410227842479808, -0.01183170578633798)
(-0.007868990218253954, -0.009893870653977425)
(-0.010522406951798272, -0.013230075328865422)
(0.0047918160905007145, 0.00602486561580471)
(0.005552032510376611, 0.006980704004043405)
(0.0023155137275483327, 0.0029113510987380134)
(-0.003363656997342838, -0.0042292068401427645)
(-0.00602736653833781, -0.007578352909384873)
(-0.01185493171450364, -0.014905490760803042)
(0.00016651788841342335, 0.00020936694592834566)
(0.00454784226083632, 0.005718111452093138)
(0.0033543244938187234, 0.004217472859011209)
(-0.0057702799553128094, -0.007255111765505706)
(-0.007207196420082681, -0.00906178139511393)
(-0.014907979118557325, -0.018744160689010327)
(-0.005759805976546344, -0.007241942580098977)
(0.00012461206896236524, 0.0001566777512797218)
(0.0028336200425733028, 0.0035627786292964842)
(-0.00665995065819296, -0.008373716137196298)
(-0.00737656962291203, -0.009274738396528948)
(-0.015166570189368744, -0.019069293461566928)
(-0.014693578722095828, -0.018474589914118423)
(-0.005175421902127068, -0.0065071824286457)
(-0.0013218736895678233, -0.001662023581518941)
(-0.010755954453903021, -0.013523720220178632)
(-0.014086785609949038, -0.01771165434058344)
(-0.023716403668866806, -0.029819204722477025)
(-0.03151642604801261, -0.03962636045363786)
(-0.03917798058907332, -0.049259417241763824)
(2.243605541393693, 2.820939206863277)
(2.2635792655512903, 2.8460526506231982)
(2.212832811109616, 2.782247912979835)
(1.8561053101245155, 2.333725846542913)
(1.4482166772273484, 1.820877658505934)
(1.0340633819780678, 1.3001527598258447)
(0.6753190609922908, 0.849094897096692)
(0.2348769894190359, 0.2953164876882007)
(-0.10062690061304339, -0.12652062226060357)
(-0.35140439982049176, -0.4418292033198089)
(-0.40431875336474354, -0.5083596926437395)
(-0.3882231308196986, -0.488122279311276)
(-0.2733893683034155, -0.3437390278986485)
(-0.1551025909212242, -0.1950142178486364)
(-0.02946113824136662, -0.037042197663794615)
(0.04834473405638746, 0.06078499684054357)
(0.07483578384096001, 0.09409283085571844)
(0.08369807945878922, 0.10523560827799983)
(0.10180404695267374, 0.12800067666429168)
(0.09075865773735173, 0.11411304315755166)
(0.0739591770087677, 0.09299065200283531)
(0.05541051041006978, 0.06966896738495948)
(0.028886691124477906, 0.03631993148803257)
(0.017702789689231054, 0.022258143235903145)
(0.03496916068824432, 0.043967566756540066)
(0.03619472959634754, 0.04550850402015255)
(0.03470613782655902, 0.04363686178673127)
(0.0334318534952658, 0.04203467344991533)
(0.029809233582012172, 0.03747986630742949)
(0.024201014432290103, 0.030428517490424425)
(0.04273201771919908, 0.053727993601577845)
(0.05304347924694968, 0.06669284217546083)
(0.05313336117923026, 0.06680585289061595)
(0.052408733038313546, 0.06589476050142591)
(0.05339666158162902, 0.06713690681903876)
(0.04524205310809673, 0.05688392146345918)
(0.06075762351537722, 0.07639202129261045)
(0.07892313452565419, 0.0992319551741095)
(0.09399133489382153, 0.1181775658936438)
(0.09925519043001865, 0.12479593805727235)
(0.118828731691952, 0.1494062222379063)
(0.158966393635092, 0.19987226992688353)
(0.25954656207611, 0.32633413470367095)
(-0.24897514181705105, -0.31304243376479574)
(-0.3427088792666809, -0.4308961161965291)
(-0.4183489390879375, -0.5260001825854544)
(-0.34372538054163093, -0.43217418769681243)
(-0.22523310736748606, -0.2831910028453157)
(-0.09864536833442575, -0.12402919407000224)
(0.02732287364999965, 0.034353706166894656)
(0.08431025927319549, 0.10600531668183813)
(0.10678717664134717, 0.1342660854682525)
(0.1051239782813229, 0.13217490616956493)
(0.07900171182736743, 0.09933075230537113)
(0.06219684609383565, 0.0782015904544223)
(0.06163187247006666, 0.07749123552940125)
(0.052710444850715785, 0.06627411001945686)
(0.04376740776239993, 0.05502981440446586)
(0.039825568617745936, 0.05007364524498185)
(0.02461250791734333, 0.030945898145775454)
(0.027545589036111612, 0.034633731578253134)
(0.04853600621424867, 0.06102548792479934)
(0.05679092530793347, 0.07140459623560982)
(0.055026477721038636, 0.06918611384889088)
